"","pollster","date","start","end","respondents","party","percent","votes","state"
"14412","insa",2019-03-18,2019-03-15,2019-03-18,2030,"greens",17.5,355.25,"fed"
"14413","insa",2019-03-18,2019-03-15,2019-03-18,2030,"fdp",9,182.7,"fed"
"14414","insa",2019-03-18,2019-03-15,2019-03-18,2030,"left",9,182.7,"fed"
"14415","insa",2019-03-18,2019-03-15,2019-03-18,2030,"afd",14.5,294.35,"fed"
"14416","insa",2019-03-18,2019-03-15,2019-03-18,2030,"others",4.5,91.35,"fed"
"14417","insa",2019-03-12,2019-03-08,2019-03-11,2005,"cdu",30.5,611.525,"fed"
"14418","insa",2019-03-12,2019-03-08,2019-03-11,2005,"spd",15,300.75,"fed"
"14419","insa",2019-03-12,2019-03-08,2019-03-11,2005,"greens",17.5,350.875,"fed"
"14420","insa",2019-03-12,2019-03-08,2019-03-11,2005,"fdp",10,200.5,"fed"
"14421","insa",2019-03-12,2019-03-08,2019-03-11,2005,"left",9,180.45,"fed"
"14422","insa",2019-03-12,2019-03-08,2019-03-11,2005,"afd",14.5,290.725,"fed"
"14423","insa",2019-03-12,2019-03-08,2019-03-11,2005,"others",3.5,70.175,"fed"
"14424","insa",2019-03-03,2019-02-27,2019-03-01,4000,"cdu",29,1160,"fed"
"14425","insa",2019-03-03,2019-02-27,2019-03-01,4000,"spd",17,680,"fed"
"14426","insa",2019-03-03,2019-02-27,2019-03-01,4000,"greens",15.5,620,"fed"
"14427","insa",2019-03-03,2019-02-27,2019-03-01,4000,"fdp",10,400,"fed"
"14428","insa",2019-03-03,2019-02-27,2019-03-01,4000,"left",10,400,"fed"
"14429","insa",2019-03-03,2019-02-27,2019-03-01,4000,"afd",14.5,580,"fed"
"14430","insa",2019-03-03,2019-02-27,2019-03-01,4000,"others",4,160,"fed"
"14431","insa",2019-02-26,2019-02-22,2019-02-25,2048,"cdu",29.5,604.16,"fed"
"14432","insa",2019-02-26,2019-02-22,2019-02-25,2048,"spd",18,368.64,"fed"
"14433","insa",2019-02-26,2019-02-22,2019-02-25,2048,"greens",15.5,317.44,"fed"
"14434","insa",2019-02-26,2019-02-22,2019-02-25,2048,"fdp",9.5,194.56,"fed"
"14435","insa",2019-02-26,2019-02-22,2019-02-25,2048,"left",9,184.32,"fed"
"14436","insa",2019-02-26,2019-02-22,2019-02-25,2048,"afd",14,286.72,"fed"
"14437","insa",2019-02-26,2019-02-22,2019-02-25,2048,"others",4.5,92.16,"fed"
"14438","insa",2019-02-18,2019-02-15,2019-02-18,2046,"cdu",30,613.8,"fed"
"14439","insa",2019-02-18,2019-02-15,2019-02-18,2046,"spd",18,368.28,"fed"
"14440","insa",2019-02-18,2019-02-15,2019-02-18,2046,"greens",15,306.9,"fed"
"14441","insa",2019-02-18,2019-02-15,2019-02-18,2046,"fdp",9,184.14,"fed"
"14442","insa",2019-02-18,2019-02-15,2019-02-18,2046,"left",9.5,194.37,"fed"
"14443","insa",2019-02-18,2019-02-15,2019-02-18,2046,"afd",14,286.44,"fed"
"14444","insa",2019-02-18,2019-02-15,2019-02-18,2046,"others",4.5,92.07,"fed"
"14445","insa",2019-02-11,2019-02-08,2019-02-11,2051,"cdu",29.5,605.045,"fed"
"14446","insa",2019-02-11,2019-02-08,2019-02-11,2051,"spd",15.5,317.905,"fed"
"14447","insa",2019-02-11,2019-02-08,2019-02-11,2051,"greens",18.5,379.435,"fed"
"14448","insa",2019-02-11,2019-02-08,2019-02-11,2051,"fdp",8.5,174.335,"fed"
"14449","insa",2019-02-11,2019-02-08,2019-02-11,2051,"left",10.5,215.355,"fed"
"14450","insa",2019-02-11,2019-02-08,2019-02-11,2051,"afd",14,287.14,"fed"
"14451","insa",2019-02-11,2019-02-08,2019-02-11,2051,"others",3.5,71.785,"fed"
"14452","insa",2019-02-05,2019-02-01,2019-02-04,2034,"cdu",30,610.2,"fed"
"14453","insa",2019-02-05,2019-02-01,2019-02-04,2034,"spd",14.5,294.93,"fed"
"14454","insa",2019-02-05,2019-02-01,2019-02-04,2034,"greens",18.5,376.29,"fed"
"14455","insa",2019-02-05,2019-02-01,2019-02-04,2034,"fdp",8.5,172.89,"fed"
"14456","insa",2019-02-05,2019-02-01,2019-02-04,2034,"left",10.5,213.57,"fed"
"14457","insa",2019-02-05,2019-02-01,2019-02-04,2034,"afd",14,284.76,"fed"
"14458","insa",2019-02-05,2019-02-01,2019-02-04,2034,"others",4,81.36,"fed"
"14459","insa",2019-01-28,2019-01-25,2019-01-28,2056,"cdu",30,616.8,"fed"
"14460","insa",2019-01-28,2019-01-25,2019-01-28,2056,"spd",15,308.4,"fed"
"14461","insa",2019-01-28,2019-01-25,2019-01-28,2056,"greens",18,370.08,"fed"
"14462","insa",2019-01-28,2019-01-25,2019-01-28,2056,"fdp",9,185.04,"fed"
"14463","insa",2019-01-28,2019-01-25,2019-01-28,2056,"left",10,205.6,"fed"
"14464","insa",2019-01-28,2019-01-25,2019-01-28,2056,"afd",14,287.84,"fed"
"14465","insa",2019-01-28,2019-01-25,2019-01-28,2056,"others",4,82.24,"fed"
"14466","insa",2019-01-21,2019-01-18,2019-01-21,2044,"cdu",31,633.64,"fed"
"14467","insa",2019-01-21,2019-01-18,2019-01-21,2044,"spd",13.5,275.94,"fed"
"14468","insa",2019-01-21,2019-01-18,2019-01-21,2044,"greens",19.5,398.58,"fed"
"14469","insa",2019-01-21,2019-01-18,2019-01-21,2044,"fdp",9.5,194.18,"fed"
"14470","insa",2019-01-21,2019-01-18,2019-01-21,2044,"left",9.5,194.18,"fed"
"14471","insa",2019-01-21,2019-01-18,2019-01-21,2044,"afd",13,265.72,"fed"
"14472","insa",2019-01-21,2019-01-18,2019-01-21,2044,"others",4,81.76,"fed"
"14473","insa",2019-01-14,2019-01-11,2019-01-14,2028,"cdu",29,588.12,"fed"
"14474","insa",2019-01-14,2019-01-11,2019-01-14,2028,"spd",14.5,294.06,"fed"
"14475","insa",2019-01-14,2019-01-11,2019-01-14,2028,"greens",18,365.04,"fed"
"14476","insa",2019-01-14,2019-01-11,2019-01-14,2028,"fdp",9.5,192.66,"fed"
"14477","insa",2019-01-14,2019-01-11,2019-01-14,2028,"left",10.5,212.94,"fed"
"14478","insa",2019-01-14,2019-01-11,2019-01-14,2028,"afd",14.5,294.06,"fed"
"14479","insa",2019-01-14,2019-01-11,2019-01-14,2028,"others",4,81.12,"fed"
"14480","insa",2019-01-08,2019-01-05,2019-01-07,2056,"cdu",30,616.8,"fed"
"14481","insa",2019-01-08,2019-01-05,2019-01-07,2056,"spd",15,308.4,"fed"
"14482","insa",2019-01-08,2019-01-05,2019-01-07,2056,"greens",17,349.52,"fed"
"14483","insa",2019-01-08,2019-01-05,2019-01-07,2056,"fdp",10,205.6,"fed"
"14484","insa",2019-01-08,2019-01-05,2019-01-07,2056,"left",10,205.6,"fed"
"14485","insa",2019-01-08,2019-01-05,2019-01-07,2056,"afd",15,308.4,"fed"
"14486","insa",2019-01-08,2019-01-05,2019-01-07,2056,"others",3,61.68,"fed"
"14487","insa",2019-01-04,2019-01-02,2019-01-03,1026,"cdu",29,297.54,"fed"
"14488","insa",2019-01-04,2019-01-02,2019-01-03,1026,"spd",15,153.9,"fed"
"14489","insa",2019-01-04,2019-01-02,2019-01-03,1026,"greens",18,184.68,"fed"
"14490","insa",2019-01-04,2019-01-02,2019-01-03,1026,"fdp",10,102.6,"fed"
"14491","insa",2019-01-04,2019-01-02,2019-01-03,1026,"left",10,102.6,"fed"
"14492","insa",2019-01-04,2019-01-02,2019-01-03,1026,"afd",14,143.64,"fed"
"14493","insa",2019-01-04,2019-01-02,2019-01-03,1026,"others",4,41.04,"fed"
"14494","insa",2018-12-22,2018-12-20,2018-12-21,1029,"cdu",29,298.41,"fed"
"14495","insa",2018-12-22,2018-12-20,2018-12-21,1029,"spd",14,144.06,"fed"
"14496","insa",2018-12-22,2018-12-20,2018-12-21,1029,"greens",19,195.51,"fed"
"14497","insa",2018-12-22,2018-12-20,2018-12-21,1029,"fdp",9,92.61,"fed"
"14498","insa",2018-12-22,2018-12-20,2018-12-21,1029,"left",9,92.61,"fed"
"14499","insa",2018-12-22,2018-12-20,2018-12-21,1029,"afd",15,154.35,"fed"
"14500","insa",2018-12-22,2018-12-20,2018-12-21,1029,"others",5,51.45,"fed"
"14501","insa",2018-12-18,2018-12-14,2018-12-17,2077,"cdu",29,602.33,"fed"
"14502","insa",2018-12-18,2018-12-14,2018-12-17,2077,"spd",15,311.55,"fed"
"14503","insa",2018-12-18,2018-12-14,2018-12-17,2077,"greens",18,373.86,"fed"
"14504","insa",2018-12-18,2018-12-14,2018-12-17,2077,"fdp",9.5,197.315,"fed"
"14505","insa",2018-12-18,2018-12-14,2018-12-17,2077,"left",9.5,197.315,"fed"
"14506","insa",2018-12-18,2018-12-14,2018-12-17,2077,"afd",15,311.55,"fed"
"14507","insa",2018-12-18,2018-12-14,2018-12-17,2077,"others",4,83.08,"fed"
"14508","insa",2018-12-10,2018-12-08,2018-12-10,2047,"cdu",29,593.63,"fed"
"14509","insa",2018-12-10,2018-12-08,2018-12-10,2047,"spd",15,307.05,"fed"
"14510","insa",2018-12-10,2018-12-08,2018-12-10,2047,"greens",17,347.99,"fed"
"14511","insa",2018-12-10,2018-12-08,2018-12-10,2047,"fdp",10,204.7,"fed"
"14512","insa",2018-12-10,2018-12-08,2018-12-10,2047,"left",10,204.7,"fed"
"14513","insa",2018-12-10,2018-12-08,2018-12-10,2047,"afd",15,307.05,"fed"
"14514","insa",2018-12-10,2018-12-08,2018-12-10,2047,"others",4,81.88,"fed"
"14515","insa",2018-12-03,2018-11-30,2018-12-03,2069,"cdu",27.5,568.975,"fed"
"14516","insa",2018-12-03,2018-11-30,2018-12-03,2069,"spd",13.5,279.315,"fed"
"14517","insa",2018-12-03,2018-11-30,2018-12-03,2069,"greens",18,372.42,"fed"
"14518","insa",2018-12-03,2018-11-30,2018-12-03,2069,"fdp",9.5,196.555,"fed"
"14519","insa",2018-12-03,2018-11-30,2018-12-03,2069,"left",11,227.59,"fed"
"14520","insa",2018-12-03,2018-11-30,2018-12-03,2069,"afd",16,331.04,"fed"
"14521","insa",2018-12-03,2018-11-30,2018-12-03,2069,"others",4.5,93.105,"fed"
"14522","insa",2018-11-26,2018-11-23,2018-11-26,2062,"cdu",27.5,567.05,"fed"
"14523","insa",2018-11-26,2018-11-23,2018-11-26,2062,"spd",14,288.68,"fed"
"14524","insa",2018-11-26,2018-11-23,2018-11-26,2062,"greens",19,391.78,"fed"
"14525","insa",2018-11-26,2018-11-23,2018-11-26,2062,"fdp",8.5,175.27,"fed"
"14526","insa",2018-11-26,2018-11-23,2018-11-26,2062,"left",10,206.2,"fed"
"14527","insa",2018-11-26,2018-11-23,2018-11-26,2062,"afd",16,329.92,"fed"
"14528","insa",2018-11-26,2018-11-23,2018-11-26,2062,"others",5,103.1,"fed"
"14529","insa",2018-11-19,2018-11-16,2018-11-19,2047,"cdu",25.5,521.985,"fed"
"14530","insa",2018-11-19,2018-11-16,2018-11-19,2047,"spd",14.5,296.815,"fed"
"14531","insa",2018-11-19,2018-11-16,2018-11-19,2047,"greens",20,409.4,"fed"
"14532","insa",2018-11-19,2018-11-16,2018-11-19,2047,"fdp",9.5,194.465,"fed"
"14533","insa",2018-11-19,2018-11-16,2018-11-19,2047,"left",10,204.7,"fed"
"14534","insa",2018-11-19,2018-11-16,2018-11-19,2047,"afd",15.5,317.285,"fed"
"14535","insa",2018-11-19,2018-11-16,2018-11-19,2047,"others",5,102.35,"fed"
"14536","insa",2018-11-12,2018-11-09,2018-11-12,2070,"cdu",25.5,527.85,"fed"
"14537","insa",2018-11-12,2018-11-09,2018-11-12,2070,"spd",14,289.8,"fed"
"14538","insa",2018-11-12,2018-11-09,2018-11-12,2070,"greens",20,414,"fed"
"14539","insa",2018-11-12,2018-11-09,2018-11-12,2070,"fdp",9,186.3,"fed"
"14540","insa",2018-11-12,2018-11-09,2018-11-12,2070,"left",10,207,"fed"
"14541","insa",2018-11-12,2018-11-09,2018-11-12,2070,"afd",16.5,341.55,"fed"
"14542","insa",2018-11-12,2018-11-09,2018-11-12,2070,"others",5,103.5,"fed"
"14543","insa",2018-11-05,2018-11-02,2018-11-05,3183,"cdu",24.5,779.835,"fed"
"14544","insa",2018-11-05,2018-11-02,2018-11-05,3183,"spd",13.5,429.705,"fed"
"14545","insa",2018-11-05,2018-11-02,2018-11-05,3183,"greens",19,604.77,"fed"
"14546","insa",2018-11-05,2018-11-02,2018-11-05,3183,"fdp",10,318.3,"fed"
"14547","insa",2018-11-05,2018-11-02,2018-11-05,3183,"left",11,350.13,"fed"
"14548","insa",2018-11-05,2018-11-02,2018-11-05,3183,"afd",16.5,525.195,"fed"
"14549","insa",2018-11-05,2018-11-02,2018-11-05,3183,"others",5.5,175.065,"fed"
"14550","insa",2018-10-29,2018-10-26,2018-10-29,2052,"cdu",25,513,"fed"
"14551","insa",2018-10-29,2018-10-26,2018-10-29,2052,"spd",14,287.28,"fed"
"14552","insa",2018-10-29,2018-10-26,2018-10-29,2052,"greens",20,410.4,"fed"
"14553","insa",2018-10-29,2018-10-26,2018-10-29,2052,"fdp",9.5,194.94,"fed"
"14554","insa",2018-10-29,2018-10-26,2018-10-29,2052,"left",11,225.72,"fed"
"14555","insa",2018-10-29,2018-10-26,2018-10-29,2052,"afd",16.5,338.58,"fed"
"14556","insa",2018-10-29,2018-10-26,2018-10-29,2052,"others",4,82.08,"fed"
"14557","insa",2018-10-23,2018-10-19,2018-10-22,2061,"cdu",26,535.86,"fed"
"14558","insa",2018-10-23,2018-10-19,2018-10-22,2061,"spd",15,309.15,"fed"
"14559","insa",2018-10-23,2018-10-19,2018-10-22,2061,"greens",19,391.59,"fed"
"14560","insa",2018-10-23,2018-10-19,2018-10-22,2061,"fdp",9,185.49,"fed"
"14561","insa",2018-10-23,2018-10-19,2018-10-22,2061,"left",10.5,216.405,"fed"
"14562","insa",2018-10-23,2018-10-19,2018-10-22,2061,"afd",17,350.37,"fed"
"14563","insa",2018-10-23,2018-10-19,2018-10-22,2061,"others",3.5,72.135,"fed"
"14564","insa",2018-10-16,2018-10-12,2018-10-15,2061,"cdu",26.5,546.165,"fed"
"14565","insa",2018-10-16,2018-10-12,2018-10-15,2061,"spd",15,309.15,"fed"
"14566","insa",2018-10-16,2018-10-12,2018-10-15,2061,"greens",17,350.37,"fed"
"14567","insa",2018-10-16,2018-10-12,2018-10-15,2061,"fdp",9.5,195.795,"fed"
"14568","insa",2018-10-16,2018-10-12,2018-10-15,2061,"left",10.5,216.405,"fed"
"14569","insa",2018-10-16,2018-10-12,2018-10-15,2061,"afd",18,370.98,"fed"
"14570","insa",2018-10-16,2018-10-12,2018-10-15,2061,"others",3.5,72.135,"fed"
"14571","insa",2018-10-09,2018-10-05,2018-10-08,2054,"cdu",26,534.04,"fed"
"14572","insa",2018-10-09,2018-10-05,2018-10-08,2054,"spd",16,328.64,"fed"
"14573","insa",2018-10-09,2018-10-05,2018-10-08,2054,"greens",15,308.1,"fed"
"14574","insa",2018-10-09,2018-10-05,2018-10-08,2054,"fdp",10,205.4,"fed"
"14575","insa",2018-10-09,2018-10-05,2018-10-08,2054,"left",11,225.94,"fed"
"14576","insa",2018-10-09,2018-10-05,2018-10-08,2054,"afd",18,369.72,"fed"
"14577","insa",2018-10-09,2018-10-05,2018-10-08,2054,"others",4,82.16,"fed"
"14578","insa",2018-10-01,2018-09-28,2018-10-01,2041,"cdu",26,530.66,"fed"
"14579","insa",2018-10-01,2018-09-28,2018-10-01,2041,"spd",16,326.56,"fed"
"14580","insa",2018-10-01,2018-09-28,2018-10-01,2041,"greens",14.5,295.945,"fed"
"14581","insa",2018-10-01,2018-09-28,2018-10-01,2041,"fdp",10,204.1,"fed"
"14582","insa",2018-10-01,2018-09-28,2018-10-01,2041,"left",11.5,234.715,"fed"
"14583","insa",2018-10-01,2018-09-28,2018-10-01,2041,"afd",18.5,377.585,"fed"
"14584","insa",2018-10-01,2018-09-28,2018-10-01,2041,"others",3.5,71.435,"fed"
"14585","insa",2018-09-24,2018-09-21,2018-09-24,2051,"cdu",27,553.77,"fed"
"14586","insa",2018-09-24,2018-09-21,2018-09-24,2051,"spd",16,328.16,"fed"
"14587","insa",2018-09-24,2018-09-21,2018-09-24,2051,"greens",14.5,297.395,"fed"
"14588","insa",2018-09-24,2018-09-21,2018-09-24,2051,"fdp",10,205.1,"fed"
"14589","insa",2018-09-24,2018-09-21,2018-09-24,2051,"left",11.5,235.865,"fed"
"14590","insa",2018-09-24,2018-09-21,2018-09-24,2051,"afd",18,369.18,"fed"
"14591","insa",2018-09-24,2018-09-21,2018-09-24,2051,"others",3,61.53,"fed"
"14592","insa",2018-09-21,2018-09-19,2018-09-19,1040,"cdu",27.5,286,"fed"
"14593","insa",2018-09-21,2018-09-19,2018-09-19,1040,"spd",16.5,171.6,"fed"
"14594","insa",2018-09-21,2018-09-19,2018-09-19,1040,"greens",14.5,150.8,"fed"
"14595","insa",2018-09-21,2018-09-19,2018-09-19,1040,"fdp",10,104,"fed"
"14596","insa",2018-09-21,2018-09-19,2018-09-19,1040,"left",11,114.4,"fed"
"14597","insa",2018-09-21,2018-09-19,2018-09-19,1040,"afd",17.5,182,"fed"
"14598","insa",2018-09-21,2018-09-19,2018-09-19,1040,"others",3,31.2,"fed"
"14599","insa",2018-09-17,2018-09-14,2018-09-17,2054,"cdu",28.5,585.39,"fed"
"14600","insa",2018-09-17,2018-09-14,2018-09-17,2054,"spd",17,349.18,"fed"
"14601","insa",2018-09-17,2018-09-14,2018-09-17,2054,"greens",13,267.02,"fed"
"14602","insa",2018-09-17,2018-09-14,2018-09-17,2054,"fdp",9,184.86,"fed"
"14603","insa",2018-09-17,2018-09-14,2018-09-17,2054,"left",10.5,215.67,"fed"
"14604","insa",2018-09-17,2018-09-14,2018-09-17,2054,"afd",17.5,359.45,"fed"
"14605","insa",2018-09-17,2018-09-14,2018-09-17,2054,"others",4.5,92.43,"fed"
"14606","insa",2018-09-11,2018-09-07,2018-09-10,2042,"cdu",28,571.76,"fed"
"14607","insa",2018-09-11,2018-09-07,2018-09-10,2042,"spd",17,347.14,"fed"
"14608","insa",2018-09-11,2018-09-07,2018-09-10,2042,"greens",13.5,275.67,"fed"
"14609","insa",2018-09-11,2018-09-07,2018-09-10,2042,"fdp",9,183.78,"fed"
"14610","insa",2018-09-11,2018-09-07,2018-09-10,2042,"left",10.5,214.41,"fed"
"14611","insa",2018-09-11,2018-09-07,2018-09-10,2042,"afd",17.5,357.35,"fed"
"14612","insa",2018-09-11,2018-09-07,2018-09-10,2042,"others",4.5,91.89,"fed"
"14613","insa",2018-09-03,2018-08-31,2018-09-03,2069,"cdu",28.5,589.665,"fed"
"14614","insa",2018-09-03,2018-08-31,2018-09-03,2069,"spd",16,331.04,"fed"
"14615","insa",2018-09-03,2018-08-31,2018-09-03,2069,"greens",13.5,279.315,"fed"
"14616","insa",2018-09-03,2018-08-31,2018-09-03,2069,"fdp",9.5,196.555,"fed"
"14617","insa",2018-09-03,2018-08-31,2018-09-03,2069,"left",10,206.9,"fed"
"14618","insa",2018-09-03,2018-08-31,2018-09-03,2069,"afd",17,351.73,"fed"
"14619","insa",2018-09-03,2018-08-31,2018-09-03,2069,"others",5.5,113.795,"fed"
"14620","insa",2018-08-28,2018-08-24,2018-08-27,2079,"cdu",28,582.12,"fed"
"14621","insa",2018-08-28,2018-08-24,2018-08-27,2079,"spd",16.5,343.035,"fed"
"14622","insa",2018-08-28,2018-08-24,2018-08-27,2079,"greens",13.5,280.665,"fed"
"14623","insa",2018-08-28,2018-08-24,2018-08-27,2079,"fdp",10,207.9,"fed"
"14624","insa",2018-08-28,2018-08-24,2018-08-27,2079,"left",10.5,218.295,"fed"
"14625","insa",2018-08-28,2018-08-24,2018-08-27,2079,"afd",16.5,343.035,"fed"
"14626","insa",2018-08-28,2018-08-24,2018-08-27,2079,"others",5,103.95,"fed"
"14627","insa",2018-08-21,2018-08-16,2018-08-20,3129,"cdu",28,876.12,"fed"
"14628","insa",2018-08-21,2018-08-16,2018-08-20,3129,"spd",16.5,516.285,"fed"
"14629","insa",2018-08-21,2018-08-16,2018-08-20,3129,"greens",13.5,422.415,"fed"
"14630","insa",2018-08-21,2018-08-16,2018-08-20,3129,"fdp",10,312.9,"fed"
"14631","insa",2018-08-21,2018-08-16,2018-08-20,3129,"left",12,375.48,"fed"
"14632","insa",2018-08-21,2018-08-16,2018-08-20,3129,"afd",16,500.64,"fed"
"14633","insa",2018-08-21,2018-08-16,2018-08-20,3129,"others",4,125.16,"fed"
"14634","insa",2018-08-14,2018-08-10,2018-08-13,2034,"cdu",29,589.86,"fed"
"14635","insa",2018-08-14,2018-08-10,2018-08-13,2034,"spd",17.5,355.95,"fed"
"14636","insa",2018-08-14,2018-08-10,2018-08-13,2034,"greens",12.5,254.25,"fed"
"14637","insa",2018-08-14,2018-08-10,2018-08-13,2034,"fdp",9.5,193.23,"fed"
"14638","insa",2018-08-14,2018-08-10,2018-08-13,2034,"left",11,223.74,"fed"
"14639","insa",2018-08-14,2018-08-10,2018-08-13,2034,"afd",17,345.78,"fed"
"14640","insa",2018-08-14,2018-08-10,2018-08-13,2034,"others",3.5,71.19,"fed"
"14641","insa",2018-08-07,2018-08-03,2018-08-06,2096,"cdu",30,628.8,"fed"
"14642","insa",2018-08-07,2018-08-03,2018-08-06,2096,"spd",17,356.32,"fed"
"14643","insa",2018-08-07,2018-08-03,2018-08-06,2096,"greens",12.5,262,"fed"
"14644","insa",2018-08-07,2018-08-03,2018-08-06,2096,"fdp",8.5,178.16,"fed"
"14645","insa",2018-08-07,2018-08-03,2018-08-06,2096,"left",11,230.56,"fed"
"14646","insa",2018-08-07,2018-08-03,2018-08-06,2096,"afd",17,356.32,"fed"
"14647","insa",2018-08-07,2018-08-03,2018-08-06,2096,"others",4,83.84,"fed"
"14648","insa",2018-07-31,2018-07-27,2018-07-30,2074,"cdu",29,601.46,"fed"
"14649","insa",2018-07-31,2018-07-27,2018-07-30,2074,"spd",18,373.32,"fed"
"14650","insa",2018-07-31,2018-07-27,2018-07-30,2074,"greens",12,248.88,"fed"
"14651","insa",2018-07-31,2018-07-27,2018-07-30,2074,"fdp",9,186.66,"fed"
"14652","insa",2018-07-31,2018-07-27,2018-07-30,2074,"left",10.5,217.77,"fed"
"14653","insa",2018-07-31,2018-07-27,2018-07-30,2074,"afd",17.5,362.95,"fed"
"14654","insa",2018-07-31,2018-07-27,2018-07-30,2074,"others",4,82.96,"fed"
"14655","insa",2018-07-24,2018-07-20,2018-07-23,2056,"cdu",29,596.24,"fed"
"14656","insa",2018-07-24,2018-07-20,2018-07-23,2056,"spd",18,370.08,"fed"
"14657","insa",2018-07-24,2018-07-20,2018-07-23,2056,"greens",12,246.72,"fed"
"14658","insa",2018-07-24,2018-07-20,2018-07-23,2056,"fdp",9,185.04,"fed"
"14659","insa",2018-07-24,2018-07-20,2018-07-23,2056,"left",10.5,215.88,"fed"
"14660","insa",2018-07-24,2018-07-20,2018-07-23,2056,"afd",17.5,359.8,"fed"
"14661","insa",2018-07-24,2018-07-20,2018-07-23,2056,"others",4,82.24,"fed"
"14662","insa",2018-07-16,2018-07-13,2018-07-16,2084,"cdu",29,604.36,"fed"
"14663","insa",2018-07-16,2018-07-13,2018-07-16,2084,"spd",17,354.28,"fed"
"14664","insa",2018-07-16,2018-07-13,2018-07-16,2084,"greens",13,270.92,"fed"
"14665","insa",2018-07-16,2018-07-13,2018-07-16,2084,"fdp",9.5,197.98,"fed"
"14666","insa",2018-07-16,2018-07-13,2018-07-16,2084,"left",10,208.4,"fed"
"14667","insa",2018-07-16,2018-07-13,2018-07-16,2084,"afd",17.5,364.7,"fed"
"14668","insa",2018-07-16,2018-07-13,2018-07-16,2084,"others",4,83.36,"fed"
"14669","insa",2018-07-09,2018-07-06,2018-07-09,2061,"cdu",29,597.69,"fed"
"14670","insa",2018-07-09,2018-07-06,2018-07-09,2061,"spd",17,350.37,"fed"
"14671","insa",2018-07-09,2018-07-06,2018-07-09,2061,"greens",12,247.32,"fed"
"14672","insa",2018-07-09,2018-07-06,2018-07-09,2061,"fdp",9.5,195.795,"fed"
"14673","insa",2018-07-09,2018-07-06,2018-07-09,2061,"left",11,226.71,"fed"
"14674","insa",2018-07-09,2018-07-06,2018-07-09,2061,"afd",17.5,360.675,"fed"
"14675","insa",2018-07-09,2018-07-06,2018-07-09,2061,"others",4,82.44,"fed"
"14676","insa",2018-07-03,2018-06-29,2018-07-02,2089,"cdu",29,605.81,"fed"
"14677","insa",2018-07-03,2018-06-29,2018-07-02,2089,"spd",19,396.91,"fed"
"14678","insa",2018-07-03,2018-06-29,2018-07-02,2089,"greens",12,250.68,"fed"
"14679","insa",2018-07-03,2018-06-29,2018-07-02,2089,"fdp",9,188.01,"fed"
"14680","insa",2018-07-03,2018-06-29,2018-07-02,2089,"left",11,229.79,"fed"
"14681","insa",2018-07-03,2018-06-29,2018-07-02,2089,"afd",16.5,344.685,"fed"
"14682","insa",2018-07-03,2018-06-29,2018-07-02,2089,"others",3.5,73.115,"fed"
"14683","insa",2018-06-26,2018-06-22,2018-06-25,2036,"cdu",29,590.44,"fed"
"14684","insa",2018-06-26,2018-06-22,2018-06-25,2036,"spd",19.5,397.02,"fed"
"14685","insa",2018-06-26,2018-06-22,2018-06-25,2036,"greens",11,223.96,"fed"
"14686","insa",2018-06-26,2018-06-22,2018-06-25,2036,"fdp",9,183.24,"fed"
"14687","insa",2018-06-26,2018-06-22,2018-06-25,2036,"left",11,223.96,"fed"
"14688","insa",2018-06-26,2018-06-22,2018-06-25,2036,"afd",16,325.76,"fed"
"14689","insa",2018-06-26,2018-06-22,2018-06-25,2036,"others",4.5,91.62,"fed"
"14690","insa",2018-06-19,2018-06-15,2018-06-18,2060,"cdu",29,597.4,"fed"
"14691","insa",2018-06-19,2018-06-15,2018-06-18,2060,"spd",19,391.4,"fed"
"14692","insa",2018-06-19,2018-06-15,2018-06-18,2060,"greens",11,226.6,"fed"
"14693","insa",2018-06-19,2018-06-15,2018-06-18,2060,"fdp",8,164.8,"fed"
"14694","insa",2018-06-19,2018-06-15,2018-06-18,2060,"left",12,247.2,"fed"
"14695","insa",2018-06-19,2018-06-15,2018-06-18,2060,"afd",16,329.6,"fed"
"14696","insa",2018-06-19,2018-06-15,2018-06-18,2060,"others",5,103,"fed"
"14697","insa",2018-06-12,2018-06-08,2018-06-11,2038,"cdu",31,631.78,"fed"
"14698","insa",2018-06-12,2018-06-08,2018-06-11,2038,"spd",17,346.46,"fed"
"14699","insa",2018-06-12,2018-06-08,2018-06-11,2038,"greens",11,224.18,"fed"
"14700","insa",2018-06-12,2018-06-08,2018-06-11,2038,"fdp",8,163.04,"fed"
"14701","insa",2018-06-12,2018-06-08,2018-06-11,2038,"left",12,244.56,"fed"
"14702","insa",2018-06-12,2018-06-08,2018-06-11,2038,"afd",16,326.08,"fed"
"14703","insa",2018-06-12,2018-06-08,2018-06-11,2038,"others",5,101.9,"fed"
"14704","insa",2018-06-04,2018-06-01,2018-06-04,2067,"cdu",32,661.44,"fed"
